STATE/UT,DISTRICT,Year,Rape,Custodial Rape,Custodial_Gang Rape,Custodial_Other Rape,Rape other than Custodial,Rape_Gang Rape,Rape_Others,Attempt to commit Rape,Kidnapping & Abduction_Total,Kidnaping & Abduction,Kidnaping & Abduction in order to Murder,Kidnapping for Ransom,Kidnapping & Abduction of Women to compel her for marriage,Kidnaping & Abduction_Others,Dowry Deaths,Assault on Women with intent to outrage her Modesty,Sexual Harassment,Assault on women with intent to Disrobe,Voyeurism,Stalking,Others,Insult to the Modesty of Women,At Office premises,In places related to work,In Public Transport system,In other Places,Cruelty by Husband or his Relatives,Importation of Girls ,Murder,Attempt to commit Murder,Culpable Homicide not amounting to Murder,Attempt to commit Culpable Homicide,Grievous Hurt,Hurt,Acid attack,Attempt to Acid Attack,Deaths caused with intent to cause miscarriage,Causing miscarriage without consent of women,Dacoity_Total,Dacoity with Murder,Other Dacoity,Robbery,Arson,HumanTrafficking,Abetment of Suicides of Women,UnNatural Offences,Other IPC Crimes,"Dowry Prohibition Act, 1961","Indecent Representation of Women (P) Act, 1986","Commission of Sati Prevention Act, 1987","Protection of Women from Domestic Violence Act, 2005",Immoral Traffic Prevention Act,ITP Under Section 5,ITP Under Section 6,ITP Under Section 7,ITP Under Section 8,ITP Under Other Sections,Other SLL Crimes against Women,Total Crimes against Women
MAHARASHTRA,CHANDRAPUR,2014,99,0,0,0,99,5,94,1,39,0,0,2,29,8,2,224,0,0,0,0,224,28,0,0,0,28,203,0,15,11,0,0,6,6,0,0,0,1,2,0,2,8,0,0,23,0,301,6,0,0,0,1,0,0,0,0,1,0,970
MAHARASHTRA,DHULE,2014,35,0,0,0,35,3,32,0,40,0,0,0,18,22,11,98,0,3,0,0,95,5,0,0,0,5,207,0,19,3,0,0,2,2,0,0,0,0,7,0,7,2,1,0,7,0,12,0,0,0,0,2,0,1,1,0,0,4,455
MAHARASHTRA,GADCHIROLI,2014,22,0,0,0,22,3,19,1,6,0,0,0,6,0,0,32,10,1,0,0,21,2,0,0,0,2,16,0,15,2,0,0,6,6,0,0,0,0,1,0,1,4,1,0,4,0,49,0,0,0,0,0,0,0,0,0,0,1,162
MAHARASHTRA,GONDIA,2014,58,0,0,0,58,4,54,0,19,0,0,0,0,19,6,113,113,0,0,0,0,3,0,0,0,3,46,0,11,7,0,0,7,7,0,0,0,0,0,0,0,3,0,0,10,0,117,0,0,0,0,0,0,0,0,0,0,7,407
MAHARASHTRA,HINGOLI,2014,24,0,0,0,24,0,24,0,16,3,0,0,12,1,4,80,51,3,0,8,18,0,0,0,0,0,83,0,13,9,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,141,0,0,0,0,0,0,0,0,0,0,0,376
MAHARASHTRA,JALGAON,2014,66,0,0,0,66,4,62,0,76,0,0,0,76,0,1,347,213,0,17,0,117,34,0,0,0,34,374,0,32,25,0,0,32,32,0,0,0,0,9,0,9,47,0,0,0,1,541,0,0,0,0,0,0,0,0,0,0,6,1591
MAHARASHTRA,JALNA,2014,33,0,0,0,33,1,32,0,31,2,0,3,26,0,13,185,155,0,0,0,30,8,2,4,0,2,289,0,26,5,0,0,8,8,0,0,0,0,0,0,0,4,0,0,0,0,71,0,0,0,0,1,0,0,0,0,1,0,674
MAHARASHTRA,KOLHAPUR,2014,84,0,0,0,84,0,84,0,47,0,0,0,29,18,8,176,42,7,6,33,88,7,0,0,0,7,150,0,24,16,0,0,15,15,0,0,1,0,3,0,3,148,0,0,0,0,170,0,0,0,0,5,0,0,0,0,5,2,856
MAHARASHTRA,LATUR,2014,57,0,0,0,57,4,53,0,84,0,0,0,84,0,4,174,0,0,0,0,174,2,0,0,0,2,323,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,2,0,0,2,0,0,0,743
MAHARASHTRA,MUMBAI COMMR.,2014,607,0,0,0,607,16,591,2,280,228,0,0,15,37,22,1626,650,49,14,129,784,363,4,23,1,335,563,0,38,25,1,1,169,168,1,0,0,0,4,0,4,1237,2,74,380,4,2736,2,0,0,0,50,13,1,5,3,28,58,8244
MAHARASHTRA,MUMBAI RAILWAY,2014,1,0,0,0,1,0,1,0,10,10,0,0,0,0,0,55,20,0,0,7,28,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,9,951
MAHARASHTRA,NAGPUR COMMR.,2014,113,0,0,0,113,4,109,2,89,42,0,0,46,1,10,279,197,11,4,53,14,25,0,0,0,25,234,0,20,18,1,0,1,0,0,1,0,0,0,0,0,256,0,1,30,0,731,4,0,0,0,24,6,0,18,0,0,25,1863
MAHARASHTRA,NAGPUR RAILWAY,2014,3,0,0,0,3,0,3,0,2,0,0,0,0,2,0,20,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,114
MAHARASHTRA,NAGPUR RURAL,2014,65,0,0,0,65,0,65,0,34,13,0,0,21,0,4,187,52,5,2,9,119,25,0,0,0,25,85,0,20,9,1,0,53,53,0,0,0,0,0,0,0,16,2,0,20,0,215,7,0,0,0,1,0,0,1,0,0,2,746
MAHARASHTRA,NANDED,2014,43,0,0,0,43,2,41,0,53,0,0,0,40,13,6,147,147,0,0,0,0,3,0,0,0,3,180,0,26,17,2,0,2,2,0,0,0,0,1,0,1,13,0,0,32,0,135,0,0,0,0,0,0,0,0,0,0,0,660
MAHARASHTRA,NANDURBAR,2014,25,0,0,0,25,3,22,0,17,1,0,0,16,0,2,36,8,8,0,4,16,4,0,0,0,4,47,0,14,4,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,1,0,0,0,0,1,5,184
MAHARASHTRA,NASIK COMMR.,2014,28,0,0,0,28,2,26,0,33,29,0,0,3,1,3,101,47,15,0,7,32,3,0,0,0,3,200,1,7,11,0,0,12,12,0,0,0,0,1,0,1,74,0,0,18,0,286,0,0,0,0,2,1,0,0,0,1,7,787
MAHARASHTRA,NASIK RURAL,2014,87,0,0,0,87,5,82,0,85,28,0,0,57,0,17,224,171,2,1,11,39,5,0,3,0,2,383,0,26,16,1,0,63,63,0,0,0,0,2,0,2,17,0,0,10,0,246,0,0,0,0,0,0,0,0,0,0,25,1207
MAHARASHTRA,NAVI MUMBAI,2014,88,0,0,0,88,4,84,0,63,62,0,0,0,1,6,158,30,9,3,24,92,49,1,0,2,46,131,0,20,4,1,0,11,11,0,0,0,0,1,0,1,312,0,0,11,0,411,1,0,0,0,22,15,0,5,2,0,15,1304
MAHARASHTRA,OSMANABAD,2014,43,0,0,0,43,2,41,0,21,8,0,0,12,1,5,126,46,6,1,10,63,5,0,0,0,5,117,0,13,12,0,0,0,0,0,0,0,0,1,1,0,5,0,0,1,2,20,0,0,0,2,1,1,0,0,0,0,0,374
MAHARASHTRA,PALGHAR,2014,98,0,0,0,98,3,95,0,65,28,0,0,4,33,1,183,28,6,3,9,137,22,0,0,0,22,73,0,24,3,3,0,20,19,1,0,0,0,2,0,2,48,0,0,16,1,71,0,0,0,0,0,0,0,0,0,0,1,631
MAHARASHTRA,PARBHANI,2014,38,0,0,0,38,3,35,0,27,2,1,0,12,12,5,140,68,6,0,8,58,2,0,0,0,2,251,0,19,18,1,0,16,16,0,0,0,0,2,0,2,12,4,0,25,0,280,0,0,0,0,0,0,0,0,0,0,4,844
MAHARASHTRA,PUNE COMMR.,2014,189,0,0,0,189,3,186,0,124,55,0,0,47,22,20,454,110,6,2,38,298,98,0,6,0,92,391,0,27,21,2,0,35,34,0,1,0,0,53,0,53,494,3,0,5,3,1492,0,0,0,0,38,17,0,0,0,21,19,3468
MAHARASHTRA,PUNE RAILWAY,2014,2,0,0,0,2,0,2,0,2,2,0,0,0,0,1,5,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,236
MAHARASHTRA,PUNE RURAL,2014,147,0,0,0,147,1,146,1,102,100,0,0,0,2,13,356,59,13,1,38,245,48,0,0,0,48,219,0,47,28,0,0,41,41,0,0,0,0,0,0,0,50,0,0,57,0,619,0,0,0,0,4,4,0,0,0,0,11,1743
MAHARASHTRA,RAIGAD,2014,47,0,0,0,47,2,45,1,27,27,0,0,0,0,2,99,42,2,0,10,45,15,0,0,0,15,54,0,6,1,0,0,11,11,0,0,0,0,0,0,0,44,1,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,540
MAHARASHTRA,RATNAGIRI,2014,34,0,0,0,34,3,31,1,8,8,0,0,0,0,0,59,19,0,0,16,24,10,0,0,0,10,26,0,5,8,2,0,7,7,0,0,0,0,1,0,1,30,4,0,1,0,67,0,0,0,0,0,0,0,0,0,0,1,264
MAHARASHTRA,SANGLI,2014,66,0,0,0,66,1,65,1,48,9,0,0,32,7,6,157,39,3,1,8,106,5,0,0,0,5,108,0,14,5,0,0,13,13,0,0,0,0,0,0,0,16,0,0,40,0,84,0,0,0,0,3,0,0,0,1,2,2,568
MAHARASHTRA,SATARA,2014,97,0,0,0,97,4,93,0,69,28,0,0,39,2,4,241,89,6,3,34,109,12,0,0,0,12,188,0,29,8,5,0,9,9,0,0,0,0,9,0,9,96,2,0,44,0,122,0,0,0,0,3,1,0,0,1,1,12,950
MAHARASHTRA,SINDHUDURG,2014,12,0,0,0,12,0,12,1,8,1,0,0,5,2,0,42,29,2,0,11,0,7,0,0,1,6,4,0,4,0,0,5,6,6,0,0,0,0,0,0,0,10,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,180
MAHARASHTRA,SOLAPUR COMMR.,2014,39,0,0,0,39,1,38,0,30,12,0,0,18,0,3,52,20,2,0,5,25,7,0,0,0,7,52,0,11,7,0,0,5,5,0,0,0,0,1,0,1,62,1,0,0,0,138,0,0,0,0,1,0,0,0,0,1,2,411
MAHARASHTRA,SOLAPUR RURAL,2014,97,0,0,0,97,2,95,2,72,8,0,0,40,24,2,227,72,24,1,22,108,23,0,0,0,23,122,0,34,14,3,0,31,31,0,0,0,0,1,0,1,4,4,0,37,0,53,0,0,0,0,0,0,0,0,0,0,1,727
MAHARASHTRA,THANE COMMR.,2014,215,0,0,0,215,3,212,0,246,178,0,2,16,50,13,559,309,8,13,52,177,73,3,6,0,64,351,0,37,10,0,1,38,38,0,0,0,0,5,0,5,892,2,12,5,2,964,0,0,0,0,13,5,2,1,0,5,1,3439
MAHARASHTRA,THANE RURAL,2014,75,0,0,0,75,2,73,0,36,29,0,1,2,4,3,165,29,7,4,15,110,39,0,0,0,39,103,0,20,6,0,0,6,6,0,0,0,0,1,0,1,125,4,0,11,0,389,0,0,0,0,15,7,0,0,0,8,6,1004
MAHARASHTRA,WARDHA,2014,62,0,0,0,62,2,60,0,28,0,0,0,25,3,1,192,32,2,0,6,152,8,0,0,0,8,98,0,9,12,0,0,3,3,0,0,0,0,1,0,1,0,3,0,0,0,117,1,0,0,0,0,0,0,0,0,0,0,535
MAHARASHTRA,WASHIM,2014,33,0,0,0,33,1,32,0,22,8,0,0,14,0,5,178,178,0,0,0,0,11,0,0,0,11,113,0,10,20,0,0,22,22,0,0,0,0,1,0,1,17,0,0,15,1,121,1,0,0,0,0,0,0,0,0,0,16,586
MAHARASHTRA,YAVATMAL,2014,108,0,0,0,108,8,100,0,135,22,0,0,99,14,12,466,58,28,1,13,366,504,0,0,0,504,301,0,22,30,0,0,24,24,0,0,0,0,0,0,0,29,0,0,0,0,376,3,0,0,0,3,0,0,0,0,3,27,2040
MAHARASHTRA,TOTAL,2014,3438,0,0,0,3438,126,3312,15,2457,1042,1,8,1046,360,279,10001,4052,309,105,797,4738,1575,10,48,8,1509,7696,1,851,522,32,7,881,877,2,2,1,3,115,2,113,4695,48,87,986,17,14835,39,0,0,4,202,79,5,33,7,78,380,49167
MANIPUR,BISHNUPUR,2014,9,0,0,0,9,0,9,0,8,0,0,0,8,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
MANIPUR,CHANDEL,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MANIPUR,CHURACHANDPUR,2014,5,0,0,0,5,0,5,0,3,0,0,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
MANIPUR,C. I. D.,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL EAST,2014,20,0,0,0,20,0,20,0,17,0,0,0,17,0,1,7,0,0,0,0,7,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
MANIPUR,IMPHAL WEST,2014,20,0,0,0,20,0,20,1,36,2,0,3,25,6,0,44,3,0,0,2,39,0,0,0,0,0,14,0,3,3,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,129
MANIPUR,SENAPATI,2014,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MANIPUR,TAMENGLONG,2014,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
MANIPUR,THOUBAL,2014,19,0,0,0,19,0,19,0,51,0,0,2,47,2,0,35,0,4,0,0,31,0,0,0,0,0,16,0,10,4,0,0,38,38,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
MANIPUR,UKHRUL,2014,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MANIPUR,TOTAL,2014,75,0,0,0,75,0,75,1,121,2,0,5,102,12,1,98,5,4,0,2,87,0,0,0,0,0,41,0,28,15,0,0,44,44,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,429
MEGHALAYA,GARO HILLS EAST,2014,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
MEGHALAYA,GARO HILLS NORTH,2014,3,0,0,0,3,0,3,0,8,0,0,1,1,6,0,8,0,1,0,0,7,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26
MEGHALAYA,GARO HILLS SOUTH,2014,3,0,0,0,3,2,1,0,4,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
MEGHALAYA,GARO HILLS SOUTH WEST,2014,4,0,0,0,4,0,4,0,1,1,0,0,0,0,0,8,0,0,0,0,8,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
MEGHALAYA,GARO HILLS WEST,2014,11,0,0,0,11,0,11,7,9,0,0,0,3,6,0,11,0,0,0,0,11,7,0,0,0,7,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,84
MEGHALAYA,JAINTIA HILLS WEST,2014,10,0,0,0,10,0,10,0,2,0,0,0,0,2,0,5,0,5,0,0,0,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
MEGHALAYA,JAINTIA HILLS EAST,2014,11,0,0,0,11,1,10,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
MEGHALAYA,KHASI HILLS EAST,2014,14,0,0,0,14,0,14,12,7,6,0,0,1,0,0,45,0,4,1,4,36,35,0,0,0,35,26,0,3,6,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14,173
MEGHALAYA,KHASI HILLS SOUTH WEST,2014,12,0,0,0,12,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
MEGHALAYA,KHASI HILLS WEST,2014,19,0,0,0,19,0,19,0,1,0,0,0,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,31
MEGHALAYA,RI-BHOI,2014,28,0,0,0,28,0,28,7,6,2,0,0,0,4,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
MEGHALAYA,TOTAL,2014,118,0,0,0,118,3,115,26,38,9,0,1,9,19,1,105,0,10,1,4,90,54,0,0,0,54,42,0,20,9,1,0,12,12,0,0,0,0,2,0,2,0,0,0,0,0,29,1,0,0,0,3,3,0,0,0,0,19,480
MIZORAM,AIZAWL,2014,39,0,0,0,39,5,34,0,1,1,0,0,0,0,0,58,23,5,0,6,24,0,0,0,0,0,5,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
MIZORAM,CHAMPHAI,2014,22,0,0,0,22,0,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
MIZORAM,KOLASIB,2014,10,0,0,0,10,0,10,1,1,1,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
MIZORAM,LAWNGTLAI,2014,9,0,0,0,9,1,8,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
MIZORAM,LUNGLEI,2014,14,0,0,0,14,1,13,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
MIZORAM,MAMIT,2014,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,26
MIZORAM,SAIHA,2014,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
MIZORAM,SERCHHIP,2014,12,0,0,0,12,0,12,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
MIZORAM,SPL TRAFFIC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,TOTAL,2014,120,0,0,0,120,7,113,1,3,2,0,0,0,1,0,97,53,12,2,6,24,29,0,29,0,0,8,0,5,2,1,0,9,9,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,285
NAGALAND,DIMAPUR,2014,12,0,0,0,12,3,9,2,8,2,0,0,2,4,0,10,1,3,0,1,5,1,0,0,0,1,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,45
NAGALAND,KIPHIRE,2014,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NAGALAND,KOHIMA,2014,9,0,0,0,9,0,9,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
NAGALAND,LONGLENG,2014,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NAGALAND,MOKOKCHUNG,2014,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
NAGALAND,MON,2014,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NAGALAND,PEREN,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NAGALAND,PHEK,2014,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
NAGALAND,TUENSANG,2014,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NAGALAND,WOKHA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,ZUNHEBOTO,2014,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
NAGALAND,TOTAL,2014,30,0,0,0,30,4,26,3,13,3,0,0,2,8,0,16,5,5,0,1,5,1,0,0,0,1,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,76
ODISHA,ANGUL,2014,44,0,0,0,44,0,44,1,66,0,0,0,66,0,4,146,50,0,0,4,92,8,8,0,0,0,30,0,38,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,2,0,0,0,0,0,386
ODISHA,BALASORE,2014,110,0,0,0,110,11,99,11,182,60,0,4,118,0,2,566,59,111,0,2,394,26,0,0,0,26,380,0,31,0,3,0,31,28,1,2,0,0,0,0,0,0,3,3,0,0,63,0,0,0,0,1,1,0,0,0,0,0,1412
ODISHA,BARAGARH,2014,56,0,0,0,56,0,56,0,41,23,0,0,18,0,7,114,50,42,1,2,19,9,0,0,0,9,80,0,10,9,0,0,47,47,0,0,0,0,8,0,8,12,9,0,0,0,39,0,0,0,0,1,1,0,0,0,0,0,442
ODISHA,BERHAMPUR,2014,30,0,0,0,30,0,30,0,36,0,0,0,35,1,0,162,6,6,0,10,140,24,0,0,0,24,118,0,16,30,0,0,12,12,0,0,0,0,5,0,5,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451
ODISHA,BHADRAK,2014,63,0,0,0,63,1,62,0,98,0,0,0,98,0,24,178,26,66,0,3,83,5,0,0,0,5,168,0,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576
ODISHA,BOLANGIR,2014,56,0,0,0,56,0,56,0,106,0,0,0,106,0,19,211,24,67,0,4,116,10,0,10,0,0,47,0,12,0,0,0,25,25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493
ODISHA,BOUDH,2014,24,0,0,0,24,1,23,0,30,0,0,0,0,30,2,68,33,3,0,3,29,3,0,0,0,3,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,175
ODISHA,CUTTACK,2014,58,0,0,0,58,1,57,0,85,27,0,0,58,0,27,29,9,0,1,0,19,9,0,0,0,9,28,0,9,3,0,0,27,26,1,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,552
ODISHA,DCP BBSR,2014,72,0,0,0,72,7,65,0,103,7,0,0,6,90,27,53,12,0,1,8,32,12,0,0,0,12,104,0,20,10,0,0,171,171,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,593
ODISHA,DCP CTC,2014,66,0,0,0,66,2,64,0,119,83,0,0,36,0,21,82,12,13,1,2,54,5,0,0,0,5,155,0,8,0,7,0,2,0,2,0,0,0,0,0,0,8,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,553
ODISHA,DEOGARH,2014,32,0,0,0,32,0,32,0,14,14,0,0,0,0,1,46,39,0,1,2,4,1,0,0,0,1,23,0,4,4,0,0,15,15,0,0,0,0,0,0,0,2,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,180
ODISHA,DHENKANAL,2014,43,0,0,0,43,1,42,0,59,22,0,0,36,1,11,388,45,165,1,3,174,28,0,0,0,28,45,0,29,5,0,0,4,3,1,0,0,0,1,0,1,3,4,5,2,0,0,117,0,0,0,0,0,0,0,0,0,0,744
ODISHA,GAJAPATI,2014,19,0,0,0,19,0,19,0,16,7,0,0,6,3,3,84,12,24,0,1,47,4,0,0,0,4,9,0,7,2,0,0,2,2,0,0,0,0,1,0,1,0,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,176
